,address,latitude,longitude,mrt_shortest_dist,mrt_shortest_dist_name,mall_shortest_dist,mall_shortest_dist_name,school_shortest_dist,school_shortest_dist_name,mrt_count_within_1km,mrt_list_within_1km,mall_count_within_1km,mall_list_within_1km,good_sch_count_within_1km,good_sch_list_within_1km,good_sch_score,distance_to_cbd_km
0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407,0.957269782151256,Ang Mo Kio MRT Station,1.0139920581933295,AMK Hub,0.2181252401285026,Townsville Primary School,1,['Ang Mo Kio MRT Station'],0,[],0,[],0,8.191560924320674
1,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369,1.2885537739028825,Ang Mo Kio MRT Station,0.894265975067369,Broadway Plaza,0.25708353288790375,Ang Mo Kio Primary School,0,[],1,['Broadway Plaza'],1,"[""CHIJ St. Nicholas Girls' School""]",2,9.304377184139971
2,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602,1.076298559977006,Yio Chu Kang MRT Station,1.5255730377820635,Broadway Plaza,0.506849424653732,Mayflower Primary School,0,[],0,[],1,"[""CHIJ St. Nicholas Girls' School""]",2,10.417900083846595
3,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235,0.932964388491256,Ang Mo Kio MRT Station,0.8937956343800417,myVillage At Serangoon Garden,0.6981654838332721,Teck Ghee Primary School,1,['Ang Mo Kio MRT Station'],1,['myVillage At Serangoon Garden'],0,[],0,8.673243769470677
4,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823,1.0995051540056406,Yio Chu Kang MRT Station,1.5693061431735509,Broadway Plaza,0.546443512815755,Mayflower Primary School,0,[],0,[],1,"[""CHIJ St. Nicholas Girls' School""]",2,10.458731662277442
5,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576,0.6325728847839119,Yio Chu Kang MRT Station,0.6937941711716604,Broadway Plaza,0.6952456752800205,Mayflower Primary School,1,['Yio Chu Kang MRT Station'],2,"['Broadway Plaza', 'Jubilee Square']",1,"[""CHIJ St. Nicholas Girls' School""]",2,9.884928583796318
6,447 ANG MO KIO AVE 10,1.36750371103856,103.855897952833,0.7479215311986832,Ang Mo Kio MRT Station,0.8516689364632657,AMK Hub,0.5892541912339451,Teck Ghee Primary School,1,['Ang Mo Kio MRT Station'],1,['AMK Hub'],0,[],0,8.808216773312761
7,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384,0.9817393577342074,Ang Mo Kio MRT Station,0.885897203970869,AMK Hub,0.5207510205968569,Ang Mo Kio Primary School,1,['Ang Mo Kio MRT Station'],2,"['AMK Hub', 'Broadway Plaza']",0,[],0,8.605498450288195
8,571 ANG MO KIO AVE 3,1.37005500420092,103.854880566919,0.6077352651774846,Ang Mo Kio MRT Station,0.7163249838719018,AMK Hub,0.38928696264431767,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],2,"['AMK Hub', 'Jubilee Square']",0,[],0,9.084957159350907
9,534 ANG MO KIO AVE 10,1.37405846295585,103.854168170426,0.7329306753811891,Ang Mo Kio MRT Station,0.7480040486063574,Jubilee Square,0.3034546530553245,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,9.524797245228477
10,233 ANG MO KIO AVE 3,1.36754924977907,103.836740628478,1.4301592362455502,Ang Mo Kio MRT Station,1.133888058151365,Broadway Plaza,0.3766585617606355,Ang Mo Kio Primary School,0,[],0,[],2,"['Ai Tong School', ""CHIJ St. Nicholas Girls' School""]",3,8.959159220373456
11,235 ANG MO KIO AVE 3,1.36682360708102,103.83649123895,1.471208668687082,Ang Mo Kio MRT Station,1.1948477691187267,Broadway Plaza,0.4454062700161003,Ang Mo Kio Primary School,0,[],0,[],2,"['Ai Tong School', ""CHIJ St. Nicholas Girls' School""]",3,8.885621672205588
12,219 ANG MO KIO AVE 1,1.36598198004505,103.840654039612,1.050997312872973,Ang Mo Kio MRT Station,0.8836993554395243,Broadway Plaza,0.38645280973518903,Ang Mo Kio Primary School,0,[],2,"['AMK Hub', 'Broadway Plaza']",0,[],0,8.716502055041419
13,536 ANG MO KIO AVE 10,1.37447378519738,103.854100515826,0.7605767793354297,Ang Mo Kio MRT Station,0.7577272035615347,Jubilee Square,0.33072518503143916,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,9.570497950992763
14,230 ANG MO KIO AVE 3,1.36875041500147,103.837993360863,1.277769379001109,Ang Mo Kio MRT Station,0.9529629794994504,Broadway Plaza,0.19287425938276098,Ang Mo Kio Primary School,0,[],1,['Broadway Plaza'],1,"[""CHIJ St. Nicholas Girls' School""]",2,9.06502968954309
15,570 ANG MO KIO AVE 3,1.3697435855576,103.856023138277,0.731758712224685,Ang Mo Kio MRT Station,0.8406001295805302,AMK Hub,0.5130946775391536,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],2,"['AMK Hub', 'Jubilee Square']",0,[],0,9.056280096511063
16,624 ANG MO KIO AVE 4,1.38156171229824,103.84000226873,0.555349523930029,Yio Chu Kang MRT Station,1.2532375501355508,Broadway Plaza,0.33649124897294136,Anderson Primary School,1,['Yio Chu Kang MRT Station'],0,[],0,[],0,10.433488434052284
17,441 ANG MO KIO AVE 10,1.36605027829032,103.854168309853,0.6439347953613052,Ang Mo Kio MRT Station,0.7330337939432102,AMK Hub,0.36100640787883953,Teck Ghee Primary School,1,['Ang Mo Kio MRT Station'],2,"['AMK Hub', 'Jubilee Square']",0,[],0,8.639672297742617
18,625 ANG MO KIO AVE 9,1.38219867741921,103.841211533475,0.4244661274002326,Yio Chu Kang MRT Station,1.2511791204170255,Broadway Plaza,0.22928749930561684,Anderson Primary School,1,['Yio Chu Kang MRT Station'],0,[],0,[],0,10.487416152117921
19,119 ANG MO KIO AVE 3,1.36956344301912,103.844698910817,0.5295304985242503,Ang Mo Kio MRT Station,0.2970993958456732,Broadway Plaza,0.5646456482430284,Ang Mo Kio Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,9.058447255099177
20,255 ANG MO KIO AVE 4,1.37065487078854,103.834630215787,1.65540705306944,Ang Mo Kio MRT Station,1.267648602300903,Broadway Plaza,0.3148504025583341,CHIJ St. Nicholas Girls' School,0,[],0,[],1,"[""CHIJ St. Nicholas Girls' School""]",2,9.341887703993544
21,432 ANG MO KIO AVE 10,1.36830996981351,103.853600305664,0.4775917141977429,Ang Mo Kio MRT Station,0.5824122256509914,AMK Hub,0.42086634861715394,Teck Ghee Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,8.887760604002088
22,211 ANG MO KIO AVE 3,1.369196965617,103.841666636086,0.867154179787593,Ang Mo Kio MRT Station,0.5647891715648522,Broadway Plaza,0.22697730631703145,Ang Mo Kio Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",1,"[""CHIJ St. Nicholas Girls' School""]",2,9.053827676047602
23,584 ANG MO KIO AVE 3,1.3707097868791,103.853494767426,0.4713468755182953,Ang Mo Kio MRT Station,0.5770885898689275,AMK Hub,0.22662384072778216,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,9.152801658282703
24,118 ANG MO KIO AVE 4,1.37329593649654,103.835475719134,1.4075995725465305,Yio Chu Kang MRT Station,1.1752391655744652,Broadway Plaza,0.13750702209049742,CHIJ St. Nicholas Girls' School,0,[],0,[],1,"[""CHIJ St. Nicholas Girls' School""]",2,9.609730505918286
25,333 ANG MO KIO AVE 1,1.3613425564061,103.851698621454,0.9283114569169284,Ang Mo Kio MRT Station,0.9592381904645738,AMK Hub,0.277550101873291,Townsville Primary School,1,['Ang Mo Kio MRT Station'],1,['AMK Hub'],0,[],0,8.115046174528416
26,256 ANG MO KIO AVE 4,1.37061517595951,103.83596769452,1.506722834754471,Ang Mo Kio MRT Station,1.120425768234379,Broadway Plaza,0.36950253343524386,CHIJ St. Nicholas Girls' School,0,[],0,[],1,"[""CHIJ St. Nicholas Girls' School""]",2,9.308300136727295
27,330 ANG MO KIO AVE 1,1.36243186402478,103.851030689651,0.7932770269733856,Ang Mo Kio MRT Station,0.8200873816173114,AMK Hub,0.349065630316607,Teck Ghee Primary School,1,['Ang Mo Kio MRT Station'],1,['AMK Hub'],0,[],0,8.235917402061178
28,557 ANG MO KIO AVE 10,1.3716257020332,103.857736107527,0.9530476949126956,Ang Mo Kio MRT Station,1.0595815494475842,AMK Hub,0.6272487678603298,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],0,[],0,[],0,9.275780889270516
29,302 ANG MO KIO AVE 3,1.36708983179046,103.845660199054,0.4952252065981107,Ang Mo Kio MRT Station,0.4037083686756765,AMK Hub,0.6124348547672346,Teck Ghee Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,8.777044116357823
30,575 ANG MO KIO AVE 10,1.37138855070768,103.855953346739,0.754939326389532,Ang Mo Kio MRT Station,0.8607924705087422,AMK Hub,0.43537418019908497,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],2,"['AMK Hub', 'Jubilee Square']",0,[],0,9.237536452498597
31,509 ANG MO KIO AVE 8,1.37400086510074,103.850139806283,0.5112904707737056,Ang Mo Kio MRT Station,0.3544669270212243,Jubilee Square,0.2956034137952565,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,9.516491271905307
32,472 ANG MO KIO AVE 10,1.36314392666998,103.858118593427,1.188470601673942,Ang Mo Kio MRT Station,0.813313957873027,myVillage At Serangoon Garden,0.588696653073553,Townsville Primary School,0,[],1,['myVillage At Serangoon Garden'],1,['CHIJ Our Lady of Good Counsel'],1,8.344061440630703
33,475 ANG MO KIO AVE 10,1.36266297827625,103.85651592319,1.0849400678845933,Ang Mo Kio MRT Station,0.9994059900368476,myVillage At Serangoon Garden,0.4173785871791326,Townsville Primary School,0,[],1,['myVillage At Serangoon Garden'],0,[],0,8.277814134464409
34,629 ANG MO KIO AVE 4,1.38010465081465,103.840408680468,0.5389836133203355,Yio Chu Kang MRT Station,1.093534178486639,Broadway Plaza,0.47279297835515727,Anderson Primary School,1,['Yio Chu Kang MRT Station'],0,[],0,[],0,10.267996859383137
35,546 ANG MO KIO AVE 10,1.37365123866689,103.857022220393,0.96289827293903,Ang Mo Kio MRT Station,1.0427496620068393,Jubilee Square,0.5663456075357302,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],0,[],0,[],0,9.49398667809539
36,131 ANG MO KIO AVE 3,1.37101536386003,103.841800323712,0.869779568439823,Ang Mo Kio MRT Station,0.4728658253136303,Broadway Plaza,0.3055499561391443,Ang Mo Kio Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",1,"[""CHIJ St. Nicholas Girls' School""]",2,9.251571108628278
37,254 ANG MO KIO AVE 4,1.37020344042146,103.834687722549,1.64567642526433,Ang Mo Kio MRT Station,1.2678718938639566,Broadway Plaza,0.365175047469167,CHIJ St. Nicholas Girls' School,0,[],0,[],1,"[""CHIJ St. Nicholas Girls' School""]",2,9.291717240927634
38,470 ANG MO KIO AVE 10,1.36409807919403,103.856694220704,0.9982111461393874,Ang Mo Kio MRT Station,0.9487709939471908,myVillage At Serangoon Garden,0.5513321955805799,Townsville Primary School,1,['Ang Mo Kio MRT Station'],1,['myVillage At Serangoon Garden'],0,[],0,8.437446758805374
39,463 ANG MO KIO AVE 10,1.36711621129028,103.85713855795,0.8924727459023203,Ang Mo Kio MRT Station,0.9196568962674458,myVillage At Serangoon Garden,0.7083746600998213,Teck Ghee Primary School,1,['Ang Mo Kio MRT Station'],2,"['AMK Hub', 'myVillage At Serangoon Garden']",0,[],0,8.773722251772755
40,207 ANG MO KIO AVE 1,1.36582089504381,103.842847772078,0.8365676162535691,Ang Mo Kio MRT Station,0.7404576788392946,AMK Hub,0.527275743753716,Ang Mo Kio Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,8.667476915666422
41,304 ANG MO KIO AVE 1,1.36628642816469,103.8449947612,0.6059076958678885,Ang Mo Kio MRT Station,0.5176637574671263,AMK Hub,0.6680216252526108,Teck Ghee Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,8.694601168542011
42,646 ANG MO KIO AVE 6,1.37939517687868,103.843763599411,0.2874613277385415,Yio Chu Kang MRT Station,0.8597849681562354,Broadway Plaza,0.5996088384490001,Anderson Primary School,1,['Yio Chu Kang MRT Station'],2,"['Broadway Plaza', 'Jubilee Square']",0,[],0,10.15052846540983
43,328 ANG MO KIO AVE 3,1.36661793708764,103.84786688518,0.3575359792079403,Ang Mo Kio MRT Station,0.3138905694893792,AMK Hub,0.36227943965340104,Teck Ghee Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,8.709282330274629
44,588C ANG MO KIO ST 52,1.37183157010083,103.853670978083,0.5391811510827577,Ang Mo Kio MRT Station,0.6379059472773794,AMK Hub,0.17690245333540286,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,9.277239446217443
45,588D ANG MO KIO ST 52,1.37175400663025,103.8538833087,0.5558442743259706,Ang Mo Kio MRT Station,0.6559236043274003,AMK Hub,0.20194214468578905,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,9.26923056941829
46,101 ANG MO KIO AVE 3,1.37026158388486,103.839467898898,1.1152789155088756,Ang Mo Kio MRT Station,0.7447357043904781,Broadway Plaza,0.10549086524344126,Ang Mo Kio Primary School,0,[],2,"['Broadway Plaza', 'Jubilee Square']",1,"[""CHIJ St. Nicholas Girls' School""]",2,9.203893357996197
47,430 ANG MO KIO AVE 3,1.36899287777802,103.85276134968,0.3710720856413741,Ang Mo Kio MRT Station,0.4786992971991383,AMK Hub,0.3650435980613504,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,8.961634277917174
48,520 ANG MO KIO AVE 5,1.3734054063175,103.851134219635,0.4777913121876683,Ang Mo Kio MRT Station,0.4082644628930183,Jubilee Square,0.17071650864984467,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,9.44916584269077
49,716 ANG MO KIO AVE 6,1.37147783065153,103.845868750998,0.4589689196071433,Ang Mo Kio MRT Station,0.0515923836798461,Broadway Plaza,0.7020296399223104,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,9.259179300495365
50,588A ANG MO KIO ST 52,1.37207688864036,103.852786139342,0.4724043526405599,Ang Mo Kio MRT Station,0.5516570600864225,Jubilee Square,0.07479083053243851,Jing Shan Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,9.302656972130384
51,310A ANG MO KIO AVE 1,1.36481255187585,103.843844243986,0.8064998414520071,Ang Mo Kio MRT Station,0.7225134762182458,AMK Hub,0.684451902700664,Ang Mo Kio Primary School,1,['Ang Mo Kio MRT Station'],3,"['AMK Hub', 'Broadway Plaza', 'Jubilee Square']",0,[],0,8.544546289842978
52,613 ANG MO KIO AVE 4,1.37845661566039,103.839292714848,0.7275951285380587,Yio Chu Kang MRT Station,1.0336638673609178,Broadway Plaza,0.46464693240925864,Mayflower Primary School,1,['Yio Chu Kang MRT Station'],0,[],1,"[""CHIJ St. Nicholas Girls' School""]",2,10.10351890550069
53,101 BEDOK NTH AVE 4,1.334484667124,103.937924710969,0.675364827998902,Bedok Reservoir MRT Station,1.312733188877001,Bedok Mall,0.3693459835784547,St. Anthony's Canossian Primary School,1,['Bedok Reservoir MRT Station'],0,[],3,"['Red Swastika School', ""St. Anthony's Canossian Primary School"", ""St. Anthony's Primary School""]",3,10.880128329696019
54,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703,0.837688646381141,Bedok Reservoir MRT Station,0.6478704253059351,Bedok Mall,0.5654799761533605,Fengshan Primary School,1,['Bedok Reservoir MRT Station'],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",1,['Red Swastika School'],1,9.632417912600829
55,75 BEDOK NTH RD,1.32791477933184,103.942144427101,0.4747464475492209,Tanah Merah MRT Station,1.415121049030474,Bedok Mall,0.6852138390380904,Bedok Green Primary School,1,['Tanah Merah MRT Station'],0,[],2,"[""St. Anthony's Canossian Primary School"", ""St. Anthony's Primary School""]",2,10.984267972006828
56,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908,0.760372601445478,Bedok Reservoir MRT Station,0.7969756614376888,Bedok Mall,0.6292058687561252,Yu Neng Primary School,2,"['Bedok Reservoir MRT Station', 'Bedok North MRT Station']",3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",1,['Red Swastika School'],1,9.686793597985893
57,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337,1.5702321214665378,Tanah Merah MRT Station,0.7445030708709053,Bedok Mall,0.5444096475314985,Bedok Green Primary School,0,[],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",0,[],0,9.817691321136317
58,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692,0.3500236186361775,Kaki Bukit MRT Station,2.260561400301204,Bedok Mall,0.505547270753261,Telok Kurau Primary School,2,"['Kaki Bukit MRT Station', 'Bedok North MRT Station']",0,[],0,[],0,8.483202197751018
59,54 CHAI CHEE ST,1.32947840879761,103.921105111921,0.6781241145624444,Bedok North MRT Station,1.0110144846171942,Bedok Mall,0.6617867872295591,Damai Primary School,1,['Bedok North MRT Station'],0,[],0,[],0,8.977828297680327
60,50 CHAI CHEE ST,1.32930431416537,103.922415807329,0.7780911651961727,Bedok North MRT Station,0.8690068655483647,Bedok Mall,0.6926183348334704,Damai Primary School,1,['Bedok North MRT Station'],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",0,[],0,9.093786565866205
61,105 BEDOK RESERVOIR RD,1.32914437941094,103.909112780576,0.6479690301266552,Kaki Bukit MRT Station,1.9397831511110388,Singpost Centre,0.2920414505482399,Telok Kurau Primary School,2,"['Kembangan MRT Station', 'Kaki Bukit MRT Station']",0,[],1,['Maha Bodhi School'],2,7.839131376834082
62,528 BEDOK NTH ST 3,1.33490287587397,103.927838167286,0.5243431787150425,Bedok Reservoir MRT Station,0.9898033299586654,Bedok Mall,0.49221873336131183,Yu Neng Primary School,1,['Bedok Reservoir MRT Station'],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",1,['Red Swastika School'],1,9.929378032257649
63,534 BEDOK NTH ST 3,1.33303698213001,103.924812248346,0.7835660244481458,Bedok North MRT Station,0.9292854015571904,Bedok Mall,0.4766945568194666,Damai Primary School,2,"['Bedok Reservoir MRT Station', 'Bedok North MRT Station']",3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",0,[],0,9.53444646725853
64,77 BEDOK NTH RD,1.32869611162886,103.941995599533,0.5123684139949753,Tanah Merah MRT Station,1.4135731653024608,Bedok Mall,0.6720388604795005,St. Anthony's Canossian Primary School,1,['Tanah Merah MRT Station'],0,[],3,"['Red Swastika School', ""St. Anthony's Canossian Primary School"", ""St. Anthony's Primary School""]",3,11.004192329285166
65,116 BEDOK RESERVOIR RD,1.33103784588692,103.908641634756,0.4349789079214877,Kaki Bukit MRT Station,2.02811967378105,Singpost Centre,0.2551193347385515,Telok Kurau Primary School,1,['Kaki Bukit MRT Station'],0,[],1,['Maha Bodhi School'],2,7.920650602821623
66,18 BEDOK STH RD,1.32062504871279,103.934734222428,1.4823104742250115,Tanah Merah MRT Station,0.837519444907548,Bedok Mall,0.46880623438280244,Bedok Green Primary School,0,[],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",0,[],0,9.91332886155195
67,40 CHAI CHEE AVE,1.32604335303082,103.926488452026,1.3317498473510885,Bedok Reservoir MRT Station,0.3413240371949048,Bedok Mall,0.7147173491101158,Fengshan Primary School,0,[],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",0,[],0,9.31990845364619
68,57 NEW UPP CHANGI RD,1.32424554153984,103.941568704132,0.6235259713197581,Tanah Merah MRT Station,1.3530249722473704,Bedok Mall,0.4200407881754623,Bedok Green Primary School,1,['Tanah Merah MRT Station'],0,[],0,[],0,10.767949210965927
69,105 BEDOK NTH AVE 4,1.33372280929,103.936517719048,0.5735642226691868,Bedok Reservoir MRT Station,1.1433817662485906,Bedok Mall,0.24893268540076377,Red Swastika School,1,['Bedok Reservoir MRT Station'],0,[],3,"['Red Swastika School', ""St. Anthony's Canossian Primary School"", ""St. Anthony's Primary School""]",3,10.7023219319875
70,709 BEDOK RESERVOIR RD,1.33541606502637,103.922350075379,0.4922034135029363,Bedok North MRT Station,1.30365491568146,Bedok Mall,0.12028510329442788,Damai Primary School,1,['Bedok North MRT Station'],0,[],0,[],0,9.445564929395257
71,42 CHAI CHEE ST,1.32797877350561,103.925804792632,1.14801423201628,Bedok North MRT Station,0.4651881803825591,Bedok Mall,0.687576969932977,Fengshan Primary School,0,[],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",0,[],0,9.35146208407024
72,55 CHAI CHEE DR,1.32684846948333,103.919015573079,0.8804391572659939,Bedok North MRT Station,1.1756402030312585,Bedok Mall,0.9122798830238612,St. Stephen's School,2,"['Kembangan MRT Station', 'Bedok North MRT Station']",0,[],1,"[""St. Stephen's School""]",1,8.630263872894906
73,2 BEDOK STH AVE 1,1.32130118793544,103.933299574181,1.59140553370875,Tanah Merah MRT Station,0.6764589108124649,Bedok Mall,0.5621185510947497,Bedok Green Primary School,0,[],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",0,[],0,9.792724655355658
74,37 CHAI CHEE AVE,1.32544200357037,103.926207634232,1.377054426978863,Bedok North MRT Station,0.3799351993943483,Bedok Mall,0.7286098588392028,Opera Estate Primary School,0,[],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",0,[],0,9.262090681140368
75,425 BEDOK NTH RD,1.32936960154503,103.929067536324,0.8745379871418036,Bedok Reservoir MRT Station,0.3634204998605153,Bedok Mall,0.298043705740807,Fengshan Primary School,1,['Bedok Reservoir MRT Station'],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",1,['Red Swastika School'],1,9.74418456660579
76,117 BEDOK NTH RD,1.33065454769523,103.938496275607,0.9542856326835968,Tanah Merah MRT Station,1.1143262463865091,Bedok Mall,0.5436054032406713,St. Anthony's Canossian Primary School,2,"['Bedok Reservoir MRT Station', 'Tanah Merah MRT Station']",0,[],3,"['Red Swastika School', ""St. Anthony's Canossian Primary School"", ""St. Anthony's Primary School""]",3,10.743471866412921
77,423 BEDOK NTH AVE 1,1.32797614118511,103.927565110763,1.0867500860752837,Bedok Reservoir MRT Station,0.301919183014415,Bedok Mall,0.5037382257005764,Fengshan Primary School,0,[],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",1,['Red Swastika School'],1,9.524355158504113
78,533 BEDOK NTH ST 3,1.33358016248275,103.92421866691,0.7062690637966708,Bedok North MRT Station,1.0164400836015293,Bedok Mall,0.38849685204518064,Damai Primary School,2,"['Bedok Reservoir MRT Station', 'Bedok North MRT Station']",0,[],0,[],0,9.509925241927341
79,149 BEDOK RESERVOIR RD,1.33576929801793,103.912779600202,0.4889083880000288,Kaki Bukit MRT Station,2.150280756698873,Bedok Mall,0.5612292142974862,Telok Kurau Primary School,2,"['Kaki Bukit MRT Station', 'Bedok North MRT Station']",0,[],0,[],0,8.604383518068213
80,35 BEDOK STH AVE 2,1.32233220742919,103.939766219283,0.9082079973042164,Tanah Merah MRT Station,1.2111736383776754,Bedok Mall,0.2434729574841346,Bedok Green Primary School,1,['Tanah Merah MRT Station'],0,[],0,[],0,10.503660301854929
81,42 BEDOK STH RD,1.32147847826862,103.940721046918,0.889222975761928,Tanah Merah MRT Station,1.344523415730393,Bedok Mall,0.3838885716403344,Bedok Green Primary School,1,['Tanah Merah MRT Station'],0,[],0,[],0,10.56931278760048
82,34 BEDOK STH AVE 2,1.32205652925918,103.93835472666,1.055140958215914,Tanah Merah MRT Station,1.0775142981029724,Bedok Mall,0.16250059321130453,Bedok Green Primary School,0,[],0,[],0,[],0,10.346230263490002
83,7 BEDOK STH AVE 2,1.32281544267372,103.93545524391,1.305148814750411,Tanah Merah MRT Station,0.7514924394778068,Bedok Mall,0.27860102519502367,Bedok Green Primary School,0,[],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",0,[],0,10.078227641718064
84,8 BEDOK STH AVE 2,1.32284176978435,103.936046815062,1.243106270491351,Tanah Merah MRT Station,0.8083468150889724,Bedok Mall,0.21456621184643335,Bedok Green Primary School,0,[],3,"['Bedok Mall', 'Djitsun Mall Bedok', 'Djitsun Mall']",0,[],0,10.14019599890366
85,80 BEDOK NTH RD,1.32848132017235,103.940611608837,0.65430587746298,Tanah Merah MRT Station,1.2579470088526543,Bedok Mall,0.6344270090746928,Bedok Green Primary School,1,['Tanah Merah MRT Station'],0,[],3,"['Red Swastika School', ""St. Anthony's Canossian Primary School"", ""St. Anthony's Primary School""]",3,10.854022657110438
86,78 BEDOK NTH RD,1.32726007220341,103.940848770214,0.612128091400715,Tanah Merah MRT Station,1.26324727256142,Bedok Mall,0.5358236070223877,Bedok Green Primary School,1,['Tanah Merah MRT Station'],0,[],3,"['Red Swastika School', ""St. Anthony's Canossian Primary School"", ""St. Anthony's Primary School""]",3,10.823137076705898
87,135 BEDOK RESERVOIR RD,1.33314106418951,103.912523538101,0.4953368875928534,Kaki Bukit MRT Station,2.048219843401209,Bedok Mall,0.2914915560712959,Telok Kurau Primary School,2,"['Kaki Bukit MRT Station', 'Bedok North MRT Station']",0,[],0,[],0,8.405991808252113
88,148 BEDOK RESERVOIR RD,1.33534088461813,103.91190498709,0.3856823572248463,Kaki Bukit MRT Station,2.2130883826575887,Bedok Mall,0.4870607433586716,Telok Kurau Primary School,2,"['Kaki Bukit MRT Station', 'Bedok North MRT Station']",0,[],0,[],0,8.498513156763428
89,81 BEDOK NTH RD,1.32891558225172,103.940528728774,0.6752974935964986,Tanah Merah MRT Station,1.2598410866367988,Bedok Mall,0.6472057016203061,St. Anthony's Canossian Primary School,1,['Tanah Merah MRT Station'],0,[],3,"['Red Swastika School', ""St. Anthony's Canossian Primary School"", ""St. Anthony's Primary School""]",3,10.865550900827053
90,142 BEDOK RESERVOIR RD,1.33563649761465,103.913269358016,0.5333087753434346,Bedok North MRT Station,2.095721757075242,Bedok Mall,0.5702767419602927,Telok Kurau Primary School,2,"['Kaki Bukit MRT Station', 'Bedok North MRT Station']",0,[],0,[],0,8.638478694402536
